Restaurant ID,Restaurant Name,City,Locality,Locality Verbose,Cuisines,Cost_for_Two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Primary Cuisine,Cost Category
17303670,Goldy'S Breakfast Bistro,Boise,Boise,"Boise, Boise","Breakfast, Sandwich",25,Dollar($),0,0,0,2,4.5,Dark Green,Excellent,879,Breakfast,Budget
17303545,Chandlers Steakhouse,Boise,Boise,"Boise, Boise","American, Seafood, Steak",70,Dollar($),0,0,0,4,3.9,Yellow,Good,379,American,Budget
17303655,Bar Gernika Basque Pub & Eatery,Boise,Boise,"Boise, Boise","European, Spanish",10,Dollar($),0,0,0,1,4.3,Green,Very Good,303,European,Budget
17304691,Barbacoa Restaurant,Boise,Boise,"Boise, Boise","Latin American, Steak",70,Dollar($),0,0,0,4,4.1,Green,Very Good,538,Latin American,Budget
17303478,Big Jud'S,Boise,Boise,"Boise, Boise","American, Burger, Sandwich",10,Dollar($),0,0,0,1,4.2,Green,Very Good,334,American,Budget
17303480,Bittercreek Ale House,Boise,Boise,"Boise, Boise","American, Bar Food",25,Dollar($),0,0,0,2,4.3,Green,Very Good,555,American,Budget
17304733,Boise Fry Company,Boise,Boise,"Boise, Boise","American, Burger",10,Dollar($),0,0,0,1,4.4,Green,Very Good,823,American,Budget
17303646,Flying Pie Pizzaria,Boise,Boise,"Boise, Boise",Pizza,25,Dollar($),0,0,0,2,4.1,Green,Very Good,550,Pizza,Budget
17304929,Fork,Boise,Boise,"Boise, Boise","American, Burger",25,Dollar($),0,0,0,2,4.4,Green,Very Good,650,American,Budget
17303684,Guido'S Original New York Style Pizza,Boise,Boise,"Boise, Boise",Pizza,10,Dollar($),0,0,0,1,4.3,Green,Very Good,410,Pizza,Budget
17303772,Los Beto'S,Boise,Boise,"Boise, Boise",Mexican,10,Dollar($),0,0,0,1,4.4,Green,Very Good,660,Mexican,Budget
17305123,Lucianos Italian Restaurant,Boise,Boise,"Boise, Boise","Italian, Seafood, Vegetarian",25,Dollar($),0,0,0,2,4.4,Green,Very Good,360,Italian,Budget
17303787,Mai Thai Restaurant,Boise,Boise,"Boise, Boise","Sushi, Thai",40,Dollar($),0,0,0,3,4.0,Green,Very Good,340,Sushi,Budget
17303990,Shige Japanese Cuisine,Boise,Boise,"Boise, Boise","Japanese, Sushi, Teriyaki",25,Dollar($),0,0,0,2,4.1,Green,Very Good,393,Japanese,Budget
17304741,The Egg Factory,Boise,Boise,"Boise, Boise",Breakfast,10,Dollar($),0,0,0,1,4.3,Green,Very Good,422,Breakfast,Budget
17304726,Tucanos,Boise,Boise,"Boise, Boise",Brazilian,40,Dollar($),0,0,0,3,4.0,Green,Very Good,435,Brazilian,Budget
17304486,Texas Roadhouse,Boise,Meridian,"Meridian, Boise","American, Bbq, Steak",25,Dollar($),0,0,0,2,4.0,Green,Very Good,369,American,Budget
17304533,Brick 29,Boise,Nampa,"Nampa, Boise",American,40,Dollar($),0,0,0,3,4.4,Green,Very Good,487,American,Budget
17316233,Winifreds,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","American, Mediterranean, Seafood",40,Dollar($),0,0,0,3,3.7,Yellow,Good,98,American,Budget
17315883,Biaggi'S Ristorante Italiano,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","Italian, Pizza",40,Dollar($),0,0,0,3,4.1,Green,Very Good,365,Italian,Budget
17315995,El Super Burrito,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",Mexican,10,Dollar($),0,0,0,1,4.1,Green,Very Good,190,Mexican,Budget
17316018,Granite City Food & Brewery,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","American, Breakfast, Burger",40,Dollar($),0,0,0,3,4.1,Green,Very Good,429,American,Budget
17316038,Irish Democrat,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","American, Bbq, Burger",25,Dollar($),0,0,0,2,4.4,Green,Very Good,430,American,Budget
17316771,Taste Of India,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",Indian,25,Dollar($),0,0,0,2,4.2,Green,Very Good,186,Indian,Budget
17316201,Thai Moon Restaurant,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City","Chinese, Sushi, Thai",10,Dollar($),0,0,0,1,4.2,Green,Very Good,220,Chinese,Budget
17316208,Ting'S Red Lantern,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",Chinese,10,Dollar($),0,0,0,1,4.2,Green,Very Good,347,Chinese,Budget
17316389,Monica'S,Cedar Rapids/Iowa City,Coralville,"Coralville, Cedar Rapids/Iowa City","American, Italian, Pizza",25,Dollar($),0,0,0,2,3.8,Yellow,Good,161,American,Budget
17316278,Exotic India,Cedar Rapids/Iowa City,Coralville,"Coralville, Cedar Rapids/Iowa City",Indian,25,Dollar($),0,0,0,2,4.1,Green,Very Good,160,Indian,Budget
17316744,Shorts Burger And Shine,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",Burger,10,Dollar($),0,0,0,1,4.9,Dark Green,Excellent,820,Burger,Budget
17316751,The Hamburg Inn No. 2 Inc.,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City","American, Breakfast, Burger",10,Dollar($),0,0,0,1,4.5,Dark Green,Excellent,488,American,Budget
17316766,Bluebird Diner,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City","Breakfast, Diner",25,Dollar($),0,0,0,2,3.6,Yellow,Good,253,Breakfast,Budget
17316743,Graze,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City","American, International, Sushi",40,Dollar($),0,0,0,3,3.8,Yellow,Good,220,American,Budget
17316374,A & A Pagliai'S Pizza,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",Pizza,25,Dollar($),0,0,0,2,4.3,Green,Very Good,485,Pizza,Budget
17316381,Atlas World Grill,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",International,40,Dollar($),0,0,0,3,4.3,Green,Very Good,428,International,Budget
17316802,Blackstone,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City","American, Breakfast",25,Dollar($),0,0,0,2,4.1,Green,Very Good,294,American,Budget
17316416,Devotay,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City","Mediterranean, Tapas, Vegetarian",40,Dollar($),0,0,0,3,4.0,Green,Very Good,380,Mediterranean,Budget
17316449,Jimmy Jack'S Rib Shack,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",Bbq,25,Dollar($),0,0,0,2,4.2,Green,Very Good,259,Bbq,Budget
17316603,Zoeys Pizzeria,Cedar Rapids/Iowa City,Marion,"Marion, Cedar Rapids/Iowa City","Pizza, Sandwich",25,Dollar($),0,0,0,2,4.7,Dark Green,Excellent,433,Pizza,Budget
16659169,Tokyo Sushi,Chatham-Kent,Chatham-Kent,"Chatham-Kent, Chatham-Kent","Japanese, Sushi",25,Dollar($),0,0,0,2,3.7,Yellow,Good,176,Japanese,Budget
17558684,Berry Patch Restaurant,Clatskanie,Clatskanie,"Clatskanie, Clatskanie","American, Breakfast, Desserts",10,Dollar($),0,0,0,1,4.3,Green,Very Good,96,American,Budget
18366580,Sakura Sushi & Grill,Cochrane,Cochrane,"Cochrane, Cochrane","Asian, Japanese",25,Dollar($),0,0,0,2,3.1,Orange,Average,6,Asian,Budget
17330755,Uptown Vietnam Cuisine,Columbus,Columbus,"Columbus, Columbus","Asian, Vietnamese",10,Dollar($),0,0,0,1,3.3,Orange,Average,33,Asian,Budget
17330611,Cafe Le Rue @ The Landings,Columbus,Columbus,"Columbus, Columbus","American, Seafood, Cajun",25,Dollar($),0,0,0,2,4.6,Dark Green,Excellent,489,American,Budget
17330609,Mark'S City Grille,Columbus,Columbus,"Columbus, Columbus",American,25,Dollar($),0,0,0,2,4.5,Dark Green,Excellent,345,American,Budget
17330024,B Merrell'S,Columbus,Columbus,"Columbus, Columbus","Burger, Bar Food, Southern",25,Dollar($),0,0,0,2,3.8,Yellow,Good,149,Burger,Budget
17330074,Cannon Brewpub,Columbus,Columbus,"Columbus, Columbus","Pizza, Bar Food",25,Dollar($),0,0,0,2,3.9,Yellow,Good,330,Pizza,Budget
17330185,Fuji Japanese Steak House,Columbus,Columbus,"Columbus, Columbus","Japanese, Steak",40,Dollar($),0,0,0,3,3.9,Yellow,Good,247,Japanese,Budget
17330397,Ruth Ann'S Family Restaurant,Columbus,Columbus,"Columbus, Columbus","Breakfast, Diner, Southern",10,Dollar($),0,0,0,1,3.7,Yellow,Good,123,Breakfast,Budget
17330735,Samurai Japanese Cuisine & Sushi Bar,Columbus,Columbus,"Columbus, Columbus","Japanese, Steak, Sushi",40,Dollar($),0,0,0,3,3.6,Yellow,Good,109,Japanese,Budget
17330676,Wasabi Sushi And Thai,Columbus,Columbus,"Columbus, Columbus","Japanese, Sushi, Thai",40,Dollar($),0,0,0,3,3.7,Yellow,Good,134,Japanese,Budget
17330048,Buckhead Bar And Grill,Columbus,Columbus,"Columbus, Columbus","Seafood, Steak, Vegetarian",40,Dollar($),0,0,0,3,4.2,Green,Very Good,722,Seafood,Budget
17330604,Burt'S Butcher Shoppe And Eatery,Columbus,Columbus,"Columbus, Columbus",Steak,25,Dollar($),0,0,0,2,4.3,Green,Very Good,213,Steak,Budget
17330087,Chef Lee'S Peking Restaurant,Columbus,Columbus,"Columbus, Columbus",Chinese,25,Dollar($),0,0,0,2,4.0,Green,Very Good,335,Chinese,Budget
17330137,Country'S Barbecue,Columbus,Columbus,"Columbus, Columbus","Bbq, Southern",25,Dollar($),0,0,0,2,4.0,Green,Very Good,353,Bbq,Budget
17330155,Deorio'S,Columbus,Columbus,"Columbus, Columbus","Italian, Pizza",0,Dollar($),0,0,0,1,4.0,Green,Very Good,170,Italian,Budget
17330309,Mellow Mushroom,Columbus,Columbus,"Columbus, Columbus",Pizza,25,Dollar($),0,0,0,2,4.1,Green,Very Good,192,Pizza,Budget
17330311,Meritage,Columbus,Columbus,"Columbus, Columbus","American, Tapas",40,Dollar($),0,0,0,3,4.1,Green,Very Good,302,American,Budget
17330615,Mongo The Mongolian Fire Pit,Columbus,Columbus,"Columbus, Columbus","Asian, Chinese",10,Dollar($),0,0,0,1,4.2,Green,Very Good,355,Asian,Budget
17330638,The Black Cow,Columbus,Columbus,"Columbus, Columbus",American,25,Dollar($),0,0,0,2,4.3,Green,Very Good,287,American,Budget
17330628,Wood Stone,Columbus,Columbus,"Columbus, Columbus","Italian, Mediterranean, Pizza",40,Dollar($),0,0,0,3,4.0,Green,Very Good,264,Italian,Budget
17330546,Hunter'S Pub,Columbus,Hamilton,"Hamilton, Columbus","American, Seafood, Steak",40,Dollar($),0,0,0,3,4.4,Green,Very Good,235,American,Budget
16643459,Consort Restaurant,Consort,Consort,"Consort, Consort","Chinese, Canadian",25,Dollar($),0,0,0,2,3.0,Orange,Average,6,Chinese,Budget
17334434,Thatcher'S Barbeque And Grill,Dalton,Calhoun,"Calhoun, Dalton","American, Bbq, Southern",25,Dollar($),0,0,0,2,3.7,Yellow,Good,38,American,Budget
17334348,Christian And Jake'S Bistro,Dalton,Calhoun,"Calhoun, Dalton","Desserts, Sandwich",10,Dollar($),0,0,0,1,4.4,Green,Very Good,122,Desserts,Budget
17334213,Dub'S High On The Hog,Dalton,Calhoun,"Calhoun, Dalton",Bbq,25,Dollar($),0,0,0,2,4.4,Green,Very Good,207,Bbq,Budget
17334355,Sierra'S Mexican Restaurant,Dalton,Chatsworth,"Chatsworth, Dalton","Mexican, Tex-Mex",10,Dollar($),0,0,0,1,3.9,Yellow,Good,66,Mexican,Budget
17334212,Oakwood Cafe,Dalton,Dalton,"Dalton, Dalton","Bbq, Breakfast, Southern",10,Dollar($),0,0,0,1,4.9,Dark Green,Excellent,249,Bbq,Budget
17333797,Chili'S Grill & Bar,Dalton,Dalton,"Dalton, Dalton",American,25,Dollar($),0,0,0,2,3.8,Yellow,Good,63,American,Budget
17334217,Fuji Japanese Steakhouse,Dalton,Dalton,"Dalton, Dalton","Japanese, Sushi",40,Dollar($),0,0,0,3,3.8,Yellow,Good,145,Japanese,Budget
17334273,Las Palmas,Dalton,Dalton,"Dalton, Dalton",Mexican,10,Dollar($),0,0,0,1,3.8,Yellow,Good,83,Mexican,Budget
17334254,Tony'S Italian Restaurant & Pizza,Dalton,Dalton,"Dalton, Dalton",Italian,25,Dollar($),0,0,0,2,3.7,Yellow,Good,116,Italian,Budget
17333836,Filling Station,Dalton,Dalton,"Dalton, Dalton","American, Burger",10,Dollar($),0,0,0,1,4.1,Green,Very Good,122,American,Budget
17334197,Five Guys Burgers And Fries,Dalton,Dalton,"Dalton, Dalton",Fast Food,10,Dollar($),0,0,0,1,4.1,Green,Very Good,142,Fast Food,Budget
17333882,Los Pablos,Dalton,Dalton,"Dalton, Dalton",Mexican,10,Dollar($),0,0,0,1,4.1,Green,Very Good,114,Mexican,Budget
17334211,Kobe Hibachi & Sushi,Dalton,Fort Oglethorpe,"Fort Oglethorpe, Dalton","American, Japanese, Sushi",25,Dollar($),0,0,0,2,4.6,Dark Green,Excellent,214,American,Budget
17334390,Soho Hibachi,Dalton,Fort Oglethorpe,"Fort Oglethorpe, Dalton",Japanese,10,Dollar($),0,0,0,1,4.3,Green,Very Good,116,Japanese,Budget
17334034,Thai Garden,Dalton,Fort Oglethorpe,"Fort Oglethorpe, Dalton",Thai,25,Dollar($),0,0,0,2,4.2,Green,Very Good,111,Thai,Budget
17334414,Southern Bliss Bakery,Dalton,Lafayette,"Lafayette, Dalton","Desserts, Sandwich",10,Dollar($),0,0,0,1,3.7,Yellow,Good,25,Desserts,Budget
17334082,Bailey'S Bar-B-Que,Dalton,Ringgold,"Ringgold, Dalton",Bbq,10,Dollar($),0,0,0,1,4.1,Green,Very Good,128,Bbq,Budget
17334364,Farm To Fork,Dalton,Ringgold,"Ringgold, Dalton","American, Diner, Southern",10,Dollar($),0,0,0,1,4.3,Green,Very Good,244,American,Budget
17334398,Home Plate Grill,Dalton,Ringgold,"Ringgold, Dalton","American, Bbq, Southern",10,Dollar($),0,0,0,1,4.2,Green,Very Good,112,American,Budget
17334219,Pie Slingers Pizzeria,Dalton,Rock Spring,"Rock Spring, Dalton","Italian, Pizza",10,Dollar($),0,0,0,1,4.1,Green,Very Good,144,Italian,Budget
17335173,Olive Tree Cafe,Davenport,Bettendorf,"Bettendorf, Davenport","Indian, Mediterranean, Middle Eastern",25,Dollar($),0,0,0,2,4.6,Dark Green,Excellent,166,Indian,Budget
17335195,"Red Ginger Sushi, Grill & Bar",Davenport,Bettendorf,"Bettendorf, Davenport","Sushi, Teriyaki",40,Dollar($),0,0,0,3,4.5,Dark Green,Excellent,208,Sushi,Budget
17335225,Crust Stone Oven Pizza,Davenport,Bettendorf,"Bettendorf, Davenport","Burger, Pizza",25,Dollar($),0,0,0,2,3.9,Yellow,Good,136,Burger,Budget
17335219,Jimmy'S Pancake House,Davenport,Bettendorf,"Bettendorf, Davenport","American, Breakfast, Greek",10,Dollar($),0,0,0,1,4.0,Green,Very Good,85,American,Budget
17334965,Trattoria Tiramisu,Davenport,Bettendorf,"Bettendorf, Davenport",Italian,25,Dollar($),0,0,0,2,4.1,Green,Very Good,117,Italian,Budget
17335189,Prairie Grille At Steeplegate Inn,Davenport,Davenport,"Davenport, Davenport","American, Breakfast",25,Dollar($),0,0,0,2,3.4,Orange,Average,53,American,Budget
17335156,Tantra Asian Bistro,Davenport,Davenport,"Davenport, Davenport",Asian,25,Dollar($),0,0,0,2,4.9,Dark Green,Excellent,474,Asian,Budget
17334717,Chick-Fil-A,Davenport,Davenport,"Davenport, Davenport",Fast Food,10,Dollar($),0,0,0,1,3.9,Yellow,Good,125,Fast Food,Budget
17334752,Duck City Bistro,Davenport,Davenport,"Davenport, Davenport","American, French",70,Dollar($),0,0,0,4,3.7,Yellow,Good,201,American,Budget
17334679,Azteca,Davenport,Davenport,"Davenport, Davenport",Mexican,0,Dollar($),0,0,0,1,4.3,Green,Very Good,167,Mexican,Budget
17334718,China Cafe,Davenport,Davenport,"Davenport, Davenport",Chinese,25,Dollar($),0,0,0,2,4.0,Green,Very Good,112,Chinese,Budget
17334763,Exotic Thai Restaurant,Davenport,Davenport,"Davenport, Davenport",Thai,25,Dollar($),0,0,0,2,4.1,Green,Very Good,256,Thai,Budget
17335158,Front Street Brewery,Davenport,Davenport,"Davenport, Davenport",American,10,Dollar($),0,0,0,1,4.3,Green,Very Good,123,American,Budget
17334782,Granite City Food & Brewery,Davenport,Davenport,"Davenport, Davenport",American,25,Dollar($),0,0,0,2,4.0,Green,Very Good,199,American,Budget
17334846,Los Agaves,Davenport,Davenport,"Davenport, Davenport",Mexican,25,Dollar($),0,0,0,2,4.1,Green,Very Good,157,Mexican,Budget
17334853,Machine Shed Restaurant,Davenport,Davenport,"Davenport, Davenport",American,25,Dollar($),0,0,0,2,4.1,Green,Very Good,100,American,Budget
17335168,Osaka,Davenport,Davenport,"Davenport, Davenport","Japanese, Sushi",40,Dollar($),0,0,0,3,4.2,Green,Very Good,141,Japanese,Budget
17334958,Texas Roadhouse,Davenport,Davenport,"Davenport, Davenport","American, Bbq, Steak",25,Dollar($),0,0,0,2,4.2,Green,Very Good,197,American,Budget
17258496,Hickory Park,Des Moines,Ames,"Ames, Des Moines","Bbq, Burger, Desserts",25,Dollar($),0,0,0,2,4.5,Dark Green,Excellent,1025,Bbq,Budget
17259395,The Cafe,Des Moines,Ames,"Ames, Des Moines","American, Coffee And Tea",25,Dollar($),0,0,0,2,4.9,Dark Green,Excellent,570,American,Budget
17258350,Flying Mango,Des Moines,Beaverdale,"Beaverdale, Des Moines","Bbq, Caribbean, Cajun",40,Dollar($),0,0,0,3,4.5,Dark Green,Excellent,674,Bbq,Budget
17258136,Cool Basil,Des Moines,Clive,"Clive, Des Moines","Asian, Sushi, Thai",25,Dollar($),0,0,0,2,4.1,Green,Very Good,496,Asian,Budget
17258522,Huhot Mongolian Grill,Des Moines,Clive,"Clive, Des Moines","Asian, Chinese",25,Dollar($),0,0,0,2,4.0,Green,Very Good,411,Asian,Budget
17259958,Malo,Des Moines,Downtown,"Downtown, Des Moines","Latin American, Mexican",25,Dollar($),0,0,0,2,3.2,Orange,Average,113,Latin American,Budget
17258036,Centro,Des Moines,Downtown,"Downtown, Des Moines","Italian, Pizza",40,Dollar($),0,0,0,3,4.5,Dark Green,Excellent,1109,Italian,Budget
17259368,Fong'S Pizza,Des Moines,Downtown,"Downtown, Des Moines","Chinese, Pizza",25,Dollar($),0,0,0,2,4.6,Dark Green,Excellent,728,Chinese,Budget
17257684,A Dong Restaurant,Des Moines,Downtown,"Downtown, Des Moines","Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),0,0,0,1,4.4,Green,Very Good,659,Asian,Budget
17258154,Court Avenue Brewing Company,Des Moines,Downtown,"Downtown, Des Moines","American, Pizza, Bar Food",40,Dollar($),0,0,0,3,4.2,Green,Very Good,370,American,Budget
17259340,Django,Des Moines,Downtown,"Downtown, Des Moines",French,40,Dollar($),0,0,0,3,4.3,Green,Very Good,532,French,Budget
17259243,Miyabi 9,Des Moines,East Village,"East Village, Des Moines","Japanese, Sushi",25,Dollar($),0,0,0,2,4.8,Dark Green,Excellent,860,Japanese,Budget
17259625,Zombie Burger + Drink Lab,Des Moines,East Village,"East Village, Des Moines","Burger, Desserts, Vegetarian",10,Dollar($),0,0,0,1,4.2,Green,Very Good,943,Burger,Budget
17259169,Tursi'S Latin King,Des Moines,Fairground,"Fairground, Des Moines","American, Italian",70,Dollar($),0,0,0,4,4.1,Green,Very Good,476,American,Budget
17259166,Tsing Tsao South,Des Moines,Greater South Side,"Greater South Side, Des Moines",Chinese,10,Dollar($),0,0,0,1,4.1,Green,Very Good,218,Chinese,Budget
17259335,Bandit Burrito,Des Moines,Johnston,"Johnston, Des Moines","Breakfast, Mexican, Southwestern",10,Dollar($),0,0,0,1,4.0,Green,Very Good,214,Breakfast,Budget
17259248,Jethro'S Bbq,Des Moines,Kingman Place Historic District,"Kingman Place Historic District, Des Moines","American, Bbq",25,Dollar($),0,0,0,2,4.3,Green,Very Good,699,American,Budget
17258552,The Machine Shed Restaurant,Des Moines,Urbandale,"Urbandale, Des Moines","American, Breakfast",25,Dollar($),0,0,0,2,3.8,Yellow,Good,308,American,Budget
17259550,Mi Patria,Des Moines,West Des Moines,"West Des Moines, Des Moines",Latin American,25,Dollar($),0,0,0,2,4.0,Green,Very Good,157,Latin American,Budget
17259200,Waterfront Seafood Market,Des Moines,West Des Moines,"West Des Moines, Des Moines","Seafood, Sushi",40,Dollar($),0,0,0,3,4.2,Green,Very Good,530,Seafood,Budget
16615894,The Giggling Goat,Dicky Beach,Dicky Beach,"Dicky Beach, Dicky Beach","Coffee And Tea, Tea, Modern Australian",7,Dollar($),0,0,0,1,3.6,Yellow,Good,29,Coffee And Tea,Budget
17342816,Burnt Toast Cafe,Dubuque,Dubuque,"Dubuque, Dubuque",Breakfast,10,Dollar($),0,0,0,1,3.4,Orange,Average,33,Breakfast,Budget
17342498,Catfish Charlie'S,Dubuque,Dubuque,"Dubuque, Dubuque",Seafood,25,Dollar($),0,0,0,2,3.3,Orange,Average,40,Seafood,Budget
17342648,Salsa'S Mexican Restaurant,Dubuque,Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar($),0,0,0,1,3.4,Orange,Average,153,Mexican,Budget
17342781,Tony Roma'S,Dubuque,Dubuque,"Dubuque, Dubuque","American, Bbq, Seafood",25,Dollar($),0,0,0,2,3.3,Orange,Average,65,American,Budget
17342799,Vinny Vanucchi'S,Dubuque,Dubuque,"Dubuque, Dubuque",Italian,25,Dollar($),0,0,0,2,3.4,Orange,Average,58,Italian,Budget
17342772,Champps Americana,Dubuque,Dubuque,"Dubuque, Dubuque","American, Burger, Sandwich",25,Dollar($),0,0,0,2,3.5,Yellow,Good,100,American,Budget
17342771,Fiesta Cancun,Dubuque,Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar($),0,0,0,1,3.6,Yellow,Good,156,Mexican,Budget
17342548,Happy Joe'S Pizza & Ice Cream,Dubuque,Dubuque,"Dubuque, Dubuque","Desserts, Pizza, Ice Cream",0,Dollar($),0,0,0,1,3.5,Yellow,Good,74,Desserts,Budget
17342556,Houlihan'S,Dubuque,Dubuque,"Dubuque, Dubuque","American, Burger",25,Dollar($),0,0,0,2,3.6,Yellow,Good,117,American,Budget
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,Dubuque,"Dubuque, Dubuque","Japanese, Steak, Sushi",40,Dollar($),0,0,0,3,3.7,Yellow,Good,83,Japanese,Budget
17342576,Kalmes Breaktime Bar & Grill,Dubuque,Dubuque,"Dubuque, Dubuque","American, Burger",25,Dollar($),0,0,0,2,3.6,Yellow,Good,48,American,Budget
17342770,L. May Eatery,Dubuque,Dubuque,"Dubuque, Dubuque","International, Pizza",40,Dollar($),0,0,0,3,3.8,Yellow,Good,198,International,Budget
17342585,Los Aztecas,Dubuque,Dubuque,"Dubuque, Dubuque",Mexican,10,Dollar($),0,0,0,1,3.5,Yellow,Good,126,Mexican,Budget
17342494,Manna Java World Cafe,Dubuque,Dubuque,"Dubuque, Dubuque","Breakfast, Pizza",10,Dollar($),0,0,0,1,3.5,Yellow,Good,119,Breakfast,Budget
17342594,Mario'S Italian Restaurant,Dubuque,Dubuque,"Dubuque, Dubuque","American, Italian",25,Dollar($),0,0,0,2,3.6,Yellow,Good,140,American,Budget
17342625,Pepper Sprout Incorporated,Dubuque,Dubuque,"Dubuque, Dubuque",American,40,Dollar($),0,0,0,3,3.6,Yellow,Good,159,American,Budget
17342652,Shot Tower Inn,Dubuque,Dubuque,"Dubuque, Dubuque","Italian, Pizza",25,Dollar($),0,0,0,2,3.6,Yellow,Good,131,Italian,Budget
17342665,Sunshine Family Restaurant,Dubuque,Dubuque,"Dubuque, Dubuque","American, Breakfast, Burger",10,Dollar($),0,0,0,1,3.5,Yellow,Good,60,American,Budget
17342810,Watershed Cafe,Dubuque,Dubuque,"Dubuque, Dubuque","American, Burger, Pizza, Cafe",25,Dollar($),0,0,0,2,3.7,Yellow,Good,89,American,Budget
17342775,Woodfire Grille,Dubuque,Dubuque,"Dubuque, Dubuque","American, Seafood, Steak",70,Dollar($),0,0,0,4,3.6,Yellow,Good,72,American,Budget
16612028,The Belle General,East Ballina,East Ballina,"East Ballina, East Ballina",Cafe,20,Dollar($),0,0,0,2,4.1,Green,Very Good,56,Cafe,Budget
17536645,Jehova Es Mi Pastor Tacos Y Burritos,Fernley,Fernley,"Fernley, Fernley",Mexican,10,Dollar($),0,0,0,1,3.7,Yellow,Good,83,Mexican,Budget
16613507,Flaxton Gardens,Flaxton,Flaxton,"Flaxton, Flaxton","Tea, Modern Australian",30,Dollar($),0,0,0,3,3.5,Yellow,Good,37,Tea,Budget
16607969,Bespoke Harvest,Forrest,Forrest,"Forrest, Forrest","Cafe, Australian",20,Dollar($),0,0,0,2,3.7,Yellow,Good,29,Cafe,Budget
